label,text
1,"TOPIC: Sex education should be mandatory [SEP] In 2003 a Catholic church spokesman branded sex education as pornography and Cardinal O'Brien claimed plans to give sex education to pre-school children amounted to state-sponsored sexual abuse of minors. . [SEP] A coordinated program between UNDP, UNICEF, and the ministries of health and education promotes sexual education at a larger scale in rural areas and spreads awareness of the dangers of female genital cutting."
1,"TOPIC: We should subsidize biofuels [SEP] In 2003, the European Union saw biofuels as an answer to several problems: climate change, energy security and stimulating the rural economy, and agreed the Biofuels Directive to see that production was kickstarted. [SEP] Figures from the International Energy Agency (IEA) show that biomass energy provides around 30% of the total primary energy supply in developing countries; over 2 billion people depend on biomass fuels as their primary energy source."
1,TOPIC: We should ban fishing [SEP] China bans fishing in the South China Sea for a period each year. [SEP] The results showed that fishing had a negative impact on calf survival rates and/or birth rates.
1,"TOPIC: We should abolish the right to keep and bear arms [SEP] Almost all Neo-Confederates strongly support the right to keep and bear arms, present in both the United States Constitution and the Confederate States Constitution. [SEP] The Second Amendment deals directly with the right of an individual to keep and bear arms to protect themselves from an overreaching federal government, said Brodgon."
0,"TOPIC: We should ban boxing [SEP] Since then, the British, Canadian and Australian Medical Associations also have called for bans on boxing. [SEP] The editor, Dr. George Lundberg, called boxing an obscenity that should not be sanctioned by any civilized society."
1,"TOPIC: We should prohibit corporal punishment [SEP] In November 2009, the government of the People's Republic of China banned physical punishment to wean teens from the Internet. [SEP] Dobson first became well-known with the publication of Dare to Discipline (1970), which encouraged parents to use corporal punishment in disciplining their children."
0,"TOPIC: We should prohibit corporal punishment [SEP] The American Academy of Pediatrics (AAP) in an official policy statement (reaffirmed in 2004) states that Corporal punishment is of limited effectiveness and has potentially deleterious side effects. [SEP] Zeigler believed Riley should be disciplined to say Sir and Ma'am to adults, and that corporal punishment was the best means of disciplining a child."
0,"TOPIC: We should ban male infant circumcision [SEP] The American Medical Association states that circumcision, properly performed, protects against the development of phimosis. [SEP] Connolly et al. (2008) found that circumcision had no protective effect in the prevention of HIV transmission."
0,"TOPIC: We should legalize prostitution [SEP] Many people who support legal prostitution argue that prostitution is a consensual sex act between adults and a victimless crime, thus the government should not prohibit this practice. [SEP] Fernando Gabeira founder of the Green Party has been a strong voice for sex workers' rights in Brazil and introduced legislation in Congress to recognise prostitution as a profession."
0,"TOPIC: We should legalize cannabis [SEP] A 2008 study suggested that long-term, heavy cannabis use (over five joints daily for more than ten years) are associated with structural abnormalities in the hippocampus and amygdala areas of the brain. [SEP] In 1997, the Connecticut Law Revision Commission examined states that had decriminalized cannabis and found decriminalizing small amounts of cannabis has no effect on subsequent use of alcohol or harder illicit drugs."
0,"TOPIC: We should further exploit wind power [SEP] In 2009, GE's renewable energy initiatives, which include solar power, wind power and GE Jenbacher gas engines using renewable and non-renewable methane-based gases, employ more than 4,900 people globally and have created more than 10,000 supporting jobs. [SEP] A 2009 study on wind power in Spain by Gabriel Calzada Alvarez Universidad Rey Juan Carlos concluded that each installed MW of wind power led to the loss of 4.27 jobs, by raising energy costs and driving away electricity-intensive businesses."
0,"TOPIC: We should subsidize condoms [SEP] In 2009, Cardinal Maradiaga agreed with the Pope that condoms cannot be of any real benefit in the fight against AIDS. [SEP] In 2009, she criticized Pope Benedict XVI over his comments that condoms only worsen the AIDS crisis."
1,"TOPIC: We should introduce universal health care [SEP] As a Democrat, Ritter supports a semi-progressive agenda, emphasizing universal health care, environmental protection, housing subsidy and welfare increases and other stances aligned with the left wing of the Democratic Party. [SEP] Over the course of his Senate career and continuing into the Obama administration, Kennedy continued his efforts to enact universal health care, which he called the cause of my life. ."
0,"TOPIC: We should subsidize condoms [SEP] According to reports by the National Institutes of Health (NIH) and World Health Organization, correct and consistent use of latex condoms reduces the risk of HIV/AIDS transmission by approximately 85%-99% relative to risk when unprotected. [SEP] Alternatively, the Roman Catholic organization Human Life International says that condoms are adding to the problem, not solving it and that The government of Uganda believes its people have the human capacity to change their risky behaviors. ."
0,"TOPIC: We should legalize cannabis [SEP] Writing in the Canadian Medical Association Journal, smoking cannabis from a pipe may significantly relieve chronic pain in patients with damaged nerves. [SEP] The study reported that smoking both tobacco and cannabis synergistically increased the risk of respiratory symptoms and COPD."
1,"TOPIC: We should legalize prostitution [SEP] Ethnographical research on street prostitution, done by Alexandra Oliveira, of University of Porto has led the researcher to argue that prostitution should be legalized to improve the situation of the women. [SEP] A report produced by the Australian Institute of Criminology in May 1990 recommended that prostitution not be a criminal offence, since the current laws were ineffective and endangered sex workers."
1,TOPIC: We should abandon coal mining [SEP] A report compiled by the Lanzhou University in 2006 warned that the felling of the forests around Zhouqu for coal mining and agriculture would cause heavy soil erosion and destabilise hillsides. [SEP] In addition to the environmentally and in human health respect harmful emissions of coal the coal mining was also dangerous work in Russia in 2008.
0,"TOPIC: We should legalize cannabis [SEP] For example, a review of the evidence by Louise Arsenault, et al., in 2004 reports that on an individual level, cannabis use confers an overall twofold increase in the relative risk of later schizophrenia, assuming a causal relationship. [SEP] Since the early 20th century cannabis has been subject to legal restrictions with the possession, use, and sale of cannabis preparations containing psychoactive cannabinoids currently illegal in most countries of the world; the United Nations has said that cannabis is the most used illicit drug in the world."
0,"TOPIC: We should abandon coal mining [SEP] Doctors from the region have pointed out the long-term health damage to Navajos from coal mining for those who live around the mines, including asthma and lung diseases and many different types of cancer. [SEP] A report compiled by the Lanzhou University in 2006 warned that the felling of the forests around Zhouqu for coal mining and agriculture would cause heavy soil erosion and destabilise hillsides."
1,"TOPIC: We should subsidize biofuels [SEP] IATA thinks a 6% share of sustainable 2nd generation biofuels is achievable by 2020, and Boeing supports a target of 1% of global aviation fuels by 2015. [SEP] Rising demand for biofuels is expected to be good news for the biotechnology sector, with the Department of Energy estimating ethanol usage could reduce U.S. petroleum-derived fuel consumption by up to 30% by 2030."
0,"TOPIC: We should introduce universal health care [SEP] Greene advocated free universal health care, saying that the United States should model its system on Austria, Britain, or Canada. [SEP] MHOP's stated goal is to create the first government-sponsored universal health care system in Mali and to help others reproduce our model around the world."
0,"TOPIC: We should prohibit hydraulic fracturing [SEP] The study concluded that fracking has seriously contaminated shallow groundwater supplies in northeast Pennsylvania with flammable methane. [SEP] On March 28, 2012 Ruffalo appeared on the Colbert report to discuss his continued opposition to fracking and promote www.waterdefense.org ."
0,"TOPIC: We should fight illegal immigration [SEP] Military investigations showed that illegal immigration was related to increasing rates of prostitution, gambling, money laundering, and illegal fishing. [SEP] Bauer supports enforcing all laws against illegal immigration and that all immigrants should learn English and U.S. traditions."
0,"TOPIC: We should subsidize biofuels [SEP] Researchers at the Overseas Development Institute have argued that biofuels could help to reduce poverty in the developing world, through increased employment, wider economic growth multipliers and by stabilising oil prices (many developing countries are net importers of oil). [SEP] Research, by David Tilman, ecologist at the University of Minnesota, suggests that biofuels made from high-diversity mixtures of prairie plants can reduce global warming by removing carbon dioxide from the atmosphere."
1,"TOPIC: We should subsidize condoms [SEP] Statistics show that condoms really have not been very effective, Tobias told a news conference in Berlin on April 21, 2004. [SEP] Education, female economic independence, safe sex practices and consistent condom use are proven effective measures against HIV transmission."
1,"TOPIC: We should legalize prostitution [SEP] A number of established businesses have claimed that the open prostitution hurts their business such as a VIPS restaurant that states that the number of patrons decreases significantly at night. [SEP] According to the National Criminal Police, it is clear that the ban on the purchase of sexual services acts as a barrier to human traffickers and procurers considering establishing themselves in Sweden."
0,"TOPIC: We should legalize prostitution [SEP] Anti-prostitution feminists hold that prostitution is a form of exploitation of women and male dominance over women, and a practice which is the result of the existing patriarchal societal order. [SEP] A law proposal was introduced in the House of Representatives of the Netherlands in 2009 and amended in 2010 which would ban prostitution by people younger than 21."
0,"TOPIC: We should adopt vegetarianism [SEP] Matheny argued that per-consumer, a vegan diet would kill fewer wild animals than a diet adhering to Davis's model, and that vegetarianism likely allows a greater number of animals with lives worth living to exist. [SEP] John Robbins has written a critique in which he reviews the history of the Weston Price Foundation and provides evidence that Weston Price had recommended a vegetarian and dairy diet to his own family members as the healthiest diet."
0,"TOPIC: We should prohibit corporal punishment [SEP] According to Cohen's 1996 study, older children who receive corporal punishment may resort to more physical aggression, substance abuse, crime and violence. [SEP] Dobson first became well-known with the publication of Dare to Discipline (1970), which encouraged parents to use corporal punishment in disciplining their children."
1,"TOPIC: We should prohibit hydraulic fracturing [SEP] Advances in the technology of 3-D seismic imaging, drilling and completion technology, including hydraulic fracturing techniques has enabled Chief to produce gas from the low permeability Barnett Shale and Marcellus Shale that otherwise would not be economically feasible. [SEP] In 2004, the EPA released a study that concluded the threat to drinking water from hydraulic fracturing was minimal and the Energy Policy Act of 2005 exempted fractured wells from being re-classified as injection wells, which would place them under federal regulation under the Safe Drinking Water Act."
0,"TOPIC: We should legalize polygamy [SEP] Furthermore, former chief rabbi Ovadia Yosef has come out in favor of legalizing polygamy and the practice of pilegesh (concubine) by the Israeli government. [SEP] The autonomous regions of Somaliland and Puntland in northern Somalia also recognize polygamy, as does the country's Transitional Federal Government itself, since the country is governed by Sharia law."
0,"TOPIC: We should legalize prostitution [SEP] In a February 2002 National Security Presidential Directive, President George W. Bush wrote: The United States opposes prostitution and any related activities, including pimping, pandering, and/or maintaining brothels as contributing to the phenomenon of trafficking in persons. [SEP] In 1990, the Supreme Court of Canada upheld the law which bans public solicitation of prostitution, arguing that the law had the goal to abolish prostitution, which was a valid goal."
1,"TOPIC: We should subsidize condoms [SEP] In 2009, Pope Benedict XVI asserted that handing out condoms is not the solution to combating AIDS and might make the problem worse. [SEP] Bishop Kevin Dowling believes that the Catholic Church should reverse its position on the use of condoms to prevent HIV transmission."
0,"TOPIC: We should introduce school vouchers [SEP] Most Republicans support school choice through charter schools and school vouchers for private schools; many have denounced the performance of the public school system and the teachers' unions. [SEP] Unlike many Democrats, he said he was open to Sam Brownback's proposal to implement a flat tax in D.C., and he supported school vouchers."
1,"TOPIC: We should ban breast implants [SEP] After investigating, the U.S. FDA has concluded the weight of the epidemiological evidence published in the literature does not support an association between fibromyalgia and breast implants.. [SEP] In 2002, the U.S. Food and Drug Administration reviewed the pertinent studies on the human biological effects of breast-implant platinum, and reported little causal evidence of platinum toxicity to the women with breast implants."
1,"TOPIC: We should increase government regulation [SEP] The regulated expression of H19, from biallelic to monoallelic, throughout embryonic development suggests that regulation is essential for the growth of embryonic and extraembryonic tissues. [SEP] 2005 - the RCEP's report agreed with Downs' claim that current regulations are inadequate, and concluded that crop spraying is a health risk."
0,"TOPIC: We should ban breast implants [SEP] The long-term study of 25,000 women, Mortality among Canadian Women with Cosmetic Breast Implants (2006), reported that the findings suggest that breast implants do not directly increase mortality in women. . [SEP] After investigating, the U.S. FDA has concluded the weight of the epidemiological evidence published in the literature does not support an association between fibromyalgia and breast implants.."
1,"TOPIC: We should legalize prostitution [SEP] A law proposal was introduced in the House of Representatives of the Netherlands in 2009 and amended in 2010 which would ban prostitution by people younger than 21. [SEP] On November 3, 2009, Rhode Island Governor Donald Carcieri signed into law a bill making the buying and selling of sexual services a crime."
0,TOPIC: We should prohibit corporal punishment [SEP] The APA also states that corporal punishment is likely to train children to use physical violence. [SEP] Thirty-one U.S. states and the District of Columbia have banned corporal punishment from use in state schools.
0,"TOPIC: We should subsidize condoms [SEP] A 2006 study reports that proper condom use decreases the risk of transmission of human papillomavirus to women by approximately 70%. [SEP] In his capacity as Director of Foreign Assistance, Tobias encouraged sexual abstinence, and discounted the use of condoms, in preventing HIV/AIDS."
0,"TOPIC: We should adopt open source software [SEP] As a result of the pilot programs, in October 2008, Russian officials mandated that all schools use open source software. [SEP] Twilio supports the development of open-source software and regularly makes contributions to the open source community."
0,"TOPIC: We should legalize prostitution [SEP] A report produced by the Australian Institute of Criminology in May 1990 recommended that prostitution not be a criminal offence, since the current laws were ineffective and endangered sex workers. [SEP] The Swedish Government believes that women selling sexual services to men constitutes a form of violence against women which should be eliminated by reducing demand."
0,"TOPIC: We should abolish the monarchy [SEP] Polls indicate that many New Zealanders see the monarchy as being of little day-to-day relevance; a One News Colmar Brunton poll in 2002 found that 58% of the population believed the monarchy has little or no relevance to their lives. [SEP] The coronation ceremony was estimated to cost his country roughly 20 million US dollars. Bokassa attempted to justify his actions by claiming that creating a monarchy would help Central Africa stand out from the rest of the continent, and earn the world's respect."
1,"TOPIC: We should fight illegal immigration [SEP] In 2007, the Board of Regents that makes policy for Georgia state universities instituted a rule that illegal immigrants could not receive in-state tuition. [SEP] George J. Borjas, an economist at Harvard University, has argued that illegal immigration may reduce the economic status of U.S. poor while benefiting middle class individuals and wealthier Americans."
0,"TOPIC: We should end affirmative action [SEP] Critics contend Connerly fails to recognize the damaging extent of past racism for African Americans and Hispanics, that contemporary institutionalized racism is pervasive and powerful, and that affirmative action can overcome the residual effects of past discrimination on people of color. [SEP] The chief minister of Malaysia's Kelantan State also PAS (Islamic Party of Malaysia) spiritual leader Nik Aziz said that Thailand should consider introducing an affirmative action policy like Malaysia's to narrow the social and economic gap between the Muslims and non-Muslims and to put a plug to the surging violence in southern Thailand."
1,"TOPIC: We should prohibit hydraulic fracturing [SEP] Stringer hosted many Manhattan Community Boards to discuss the potential problems associated with fracking, such as contamination to the water supply. [SEP] The study concluded that fracking has seriously contaminated shallow groundwater supplies in northeast Pennsylvania with flammable methane."
0,"TOPIC: We should end affirmative action [SEP] Opponents of affirmative action such as George Sher believe that affirmative action devalues the accomplishments of people who are chosen based on the social group to which they belong rather than their qualifications. [SEP] Williams believes programs such as affirmative action and minimum wage laws set up to aide minorities have, in fact, been harmful to them and stifled their ability to advance in society."
0,"TOPIC: We should ban male infant circumcision [SEP] Modern proponents, such as Morris, argue that circumcision reduces the risks of urinary tract infections, penile cancer, HIV, balanitis, posthitis, phimosis, and prostate cancer as well as conferring sexual benefits. [SEP] A meta-analysis by Van Howe in 2006 found no significant association between circumcision status and HPV infection and that the medical literature does not support the claim that circumcision reduces the risk for genital HPV infection."
1,"TOPIC: Sex education should be mandatory [SEP] In June 2011, Hitchens was booed by a Question Time audience when he said that sex education was causing teenage pregnancies and sexually transmitted diseases, asserting that sex education is actually all about taking away [children's] innocence. [SEP] 1990 IMIFAP develops its first program for parents, entitled Learning to be a Mom/Dad IMIFAP research shows that providing sexuality education programs before adolescents have sex increases the likelihood that they adopt safe sex practices."
1,"TOPIC: We should legalize prostitution [SEP] On September 2, 2009, Cicilline submitted an ordinance to the City Council to ban indoor prostitution in the city, imposing a $500 fine and a potential 30-day prison sentence on violators. [SEP] Mayor Goodman supports legalizing prostitution in the city's downtown area as a revenue generator and tool for revitalization, although a majority of Nevadans polled in 2003 opposed the mayor's position."
0,"TOPIC: We should prohibit corporal punishment [SEP] Although spanking is legal in the United States, as early as 1985 The New York Times stated that most child-care experts today disapprove of physical punishment. . [SEP] Principal Mr Shelton Perkins is a believer in using the strap, a form of corporal punishment, when other methods to instil discipline have failed."
1,"TOPIC: We should legalize cannabis [SEP] The researchers conclude there is emerging evidence that positive experiences to early cannabis use are a significant predictor of late dependence and that genetic predisposition plays a role in the development of problematic use. [SEP] In 2001, the New Mexico state-commissioned Drug Policy Advisory Group stated that decriminalizing cannabis will result in greater availability of resources to respond to more serious crimes without any increased risks to public safety. ."
0,"TOPIC: We should prohibit corporal punishment [SEP] The Australian Psychological Society holds that physical punishment of children should not be used as it has very limited capacity to deter unwanted behavior, does not teach alternative desirable behavior, often promotes further undesirable behaviors such as defiance and attachment to delinquent peer groups, and encourages an acceptance of aggression and violence as acceptable responses to conflicts and problems. [SEP] Similarly, over the 40 years, many of the recommendations which first appeared in the report, have evolved and appeared in legislation under other guises, such as the widespread introduction of state-funded nursery provision, Extended Schools, requirement for a Home School Agreement to be presented (but not signed), the ban on corporal punishment, ESOL programmes, Educational Action Zones and most of all the comprehensive system."
1,"TOPIC: We should end affirmative action [SEP] A 2009 Quinnipiac University survey found American voters opposed to the application of affirmative action to gay people, 65 over 27 percent. [SEP] Opponents, who sometimes say that affirmative action is reverse discrimination, further claim that affirmative action has undesirable side-effects in addition to failing to achieve its goals."
0,"TOPIC: We should increase government regulation [SEP] In 2004, conservative think tank Cato Institute published a study which concluded that regulation provides benefits in the amount of $170 billion but costs the public up to $340 billion. [SEP] De Soto and his team argue that excessive regulation in the Peruvian (and other Latin American) economies force a large part of the economy into informality and thus prevent economic development."
0,"TOPIC: We should introduce school vouchers [SEP] Proponents assert that school voucher and education tax credit systems promote free market competition among both private and public schools. [SEP] Before winning elected office, Walsh's raised funds for groups promoting school vouchers to allow children to receive public funds to attend private schools."
0,"TOPIC: We should adopt a zero tolerance policy in schools [SEP] In June 2010, Modrikamen claimed that zero tolerance policy has decreased Cureghem's crime rate by 30%. [SEP] Supporters of zero tolerance policies claim that such policies are required to create an appropriate environment (Scaringi, 2008; Noguera, 1995)."
0,"TOPIC: Abstinence-only sex education should be mandatory [SEP] Earlier that year, Human Rights Watch reported that Uganda's abstinence-until-marriage HIV programs intrinsically discriminate on the basis of sexual orientation. . [SEP] Vitter advocated abstinence-only sex education, emphasizing abstinence over sex education that includes information about birth control, drawing criticism from Planned Parenthood."
0,"TOPIC: We should further exploit geothermal energy [SEP] According to an estimate by the Centre for International Economics, Australia has enough geothermal energy to contribute electricity for 450 years. [SEP] The Geothermal Technologies Program supports research and development for geothermal energy technologies, and supports finding, accessing, and using geothermal resources in the United States."
1,"TOPIC: We should introduce school vouchers [SEP] The NEA has often opposed measures such as merit pay, school vouchers, weakening of teacher tenure, certain curricular changes, the No Child Left Behind Act, and many accountability reforms. [SEP] School vouchers are legally controversial in some states; in 2005 the Florida Supreme Court found that school vouchers were unconstitutional under the Florida Constitution."
0,"TOPIC: We should legalize prostitution [SEP] Although all forms of sexual activity outside of marriage were regarded as sinful by the Roman Catholic Church, prostitution was tolerated because it was held to prevent the greater evils of rape, sodomy, and masturbation (McCall, 1979). [SEP] In 1990, the Supreme Court of Canada upheld the law which bans public solicitation of prostitution, arguing that the law had the goal to abolish prostitution, which was a valid goal."
1,"TOPIC: We should legalize polygamy [SEP] Critics of polygamy in the early LDS Church claim that church leaders established the practice of polygamy in order to further their immoral desires for sexual gratification with multiple sexual partners. [SEP] Garfield had believed polygamy was criminal behavior and was morally detrimental to family values, and Arthur's views were, for once, in line with his predecessor's."
0,"TOPIC: We should increase government regulation [SEP] Governor Romney supported regulation of greenhouse gas emissions, primarily through voluntary measures He issued a 72-point Climate Protection Plan in May 2004. [SEP] And like most industries with pollution problems, chemical manufacturers oppose meddlesome government regulations that make it more difficult and expensive for them to do business."
0,"TOPIC: We should abolish the right to keep and bear arms [SEP] The Scalia majority invokes much historical material to support its finding that the right to keep and bear arms belongs to individuals; more precisely, Scalia asserts in the Court's opinion that the people to whom the Second Amendment right is accorded are the same people who enjoy First and Fourth Amendment protection: 'The Constitution was written to be understood by the voters; its words and phrases were used in their normal and ordinary as distinguished from technical meaning.' [SEP] In State v. Buzzard (1842, Ark), the Arkansas high court adopted a militia-based, political right, reading of the right to bear arms under state law, and upheld the 21st section of the second article of the Arkansas Constitution that declared, that the free white men of this State shall have a right to keep and bear arms for their common defense, while rejecting a challenge to a statute prohibiting the carrying of concealed weapons."
1,"TOPIC: We should legalize cannabis [SEP] In 1997, the Connecticut Law Revision Commission examined states that had decriminalized cannabis and found decriminalizing small amounts of cannabis has no effect on subsequent use of alcohol or harder illicit drugs. [SEP] A 2007 study of studies published in the Lancet concluded that cannabis users are 40% more likely to be sufferers of a psychotic illness than non-users."
1,"TOPIC: Bullfighting should be banned [SEP] In March 2009, Viana do Castelo, a city in northern Portugal, became the first city in that country to ban bullfighting. [SEP] According to a poll conducted by the Sports Marketing Group in Atlanta in 2003, 46.2% of Americans polled hated or strongly disliked bull fighting."
0,"TOPIC: We should abolish the monarchy [SEP] Ayatollah Khomeini, leader of the Islamic revolution and founder of the Islamic Republic of Iran and its first supreme leader declared that, The concept of monarchy totally contradicts Islam. [SEP] Former Deputy Prime Minister Michael Cullen declared that he supported the monarchy, stating in 2004 he was a sort of token monarchist in the Cabinet these days."
0,"TOPIC: We should legalize cannabis [SEP] The lead author of the study, Professor David Fergusson, stated that the regular use of cannabis increases the risks that young people will try other illicit drugs. [SEP] In 2001, a report by David Boyum and Mark Kleiman entitled Substance Abuse Policy from a Crime-Control Perspective found the high from cannabis is unlikely to trigger violence and concluded: ."
0,"TOPIC: We should end affirmative action [SEP] Critics contend Connerly fails to recognize the damaging extent of past racism for African Americans and Hispanics, that contemporary institutionalized racism is pervasive and powerful, and that affirmative action can overcome the residual effects of past discrimination on people of color. [SEP] In 1970, the federal Office for Civil Rights issued a memorandum which stated that school districts must take affirmative action to ensure that the native language of minority students did not inhibit their participation in the educational system."
0,"TOPIC: We should legalize cannabis [SEP] A study by Complutense University of Madrid found the chemicals in cannabis promote the death of brain cancer cells by essentially helping them feed upon themselves in a process called autophagy. [SEP] In 2006 a study by Hashibe, Morgenstern, Cui, Tashkin, et al. suggested that smoking cannabis does not, by itself, increase the risk of lung cancer."
1,"TOPIC: We should introduce universal health care [SEP] Of the 62% of people who support universal heath care, 56% would still support a universal health insurance program even if it limited their own choice of doctors, and 63% would still support it even if it meant there were waiting lists for some non-emergency treatments. [SEP] Congresswoman Jane Harman maintained that the United States needs a universal healthcare program to guarantee coverage to all Americans regardless of income and affirms there should be pre-established limits on the amount of punitive damages awarded in medical malpractice lawsuits."
1,"TOPIC: We should subsidize condoms [SEP] Pope John Paul II strongly opposed the use of artificial birth control, and rejected the use of condoms to prevent the spread of HIV. [SEP] Green said that according to the best studies, condoms makes people take wilder sexual risks, thus worsening the spread of the disease."
0,"TOPIC: We should ban male infant circumcision [SEP] The World Health Organization (WHO) said: Although these results demonstrate that male circumcision reduces the risk of men becoming infected with HIV, the UN agencies emphasize that it does not provide complete protection against HIV infection. [SEP] According to the Historia Augusta, the Roman emperor Hadrian issued a decree banning circumcision in the empire, and some modern scholars argue that this was a main cause of the Jewish Bar Kokhba revolt of 132 CE."
1,"TOPIC: We should introduce universal health care [SEP] The party supports a system that gives universal coverage to everyone in Oregon, a system that is not for profit. [SEP] In April 2010, Koroma sign into law the country's free health care program for pregnant women, nursing mothers and children under the age of five."
0,"TOPIC: We should legalize prostitution [SEP] As noted by the US report, Some Canadian NGOs such as Vancouver Rape Relief and Sisyphe believe that keeping prostitution illegal is the best way to prevent human trafficking, forced prostitution, child prostitution and similar abusive activities. [SEP] Liquor, gambling, and prostitution were ubiquitous, supported in Seattle by one of the city's founders, David Swinson Doc Maynard, who believed that well-run prostitution could be a functional part of the economy."
0,"TOPIC: We should ban partial birth abortions [SEP] Obama voted against the Partial-Birth Abortion Ban Act, saying On an issue like partial birth abortion, I strongly believe that the state can properly restrict late-term abortions. [SEP] On June 24, 2008, Wilkinson authored a concurring opinion in Richmond Medical Center For Women v. Herring, which upheld the Virginia ban on partial-birth abortions."
1,"TOPIC: We should end affirmative action [SEP] National Board, January 1989 The League advocates affirmative action programs for minorities and women and opposes private school vouchers. [SEP] Opponents, who sometimes say that affirmative action is reverse discrimination, further claim that affirmative action has undesirable side-effects in addition to failing to achieve its goals."
0,"TOPIC: We should legalize cannabis [SEP] The BEACH study (Bettering the Evaluation and Care of Health) conducted by the Australian General Practice Statistics and Classification Centre, based at the University of Sydney, found that cannabis smokers are more likely to suffer depression, anxiety and psychosis. [SEP] Medicine since 1999 recognized the prescription of therapeutic cannabis to cover the care according to the broadest scope of diseases for which there can be recognized: fibromyalgia, cancer, HIV / AIDS, neurological disorders, multiple sclerosis, of asthma and glaucoma, as well as post-traumatic stress."
0,"TOPIC: Holocaust denial should be a criminal offence [SEP] The American Historical Association, the oldest and largest society of historians and teachers of history in the United States, states that Holocaust denial is at best, a form of academic fraud. [SEP] János Kis and TASZ, in particular András Schiffer feel the work of Holocaust deniers should be protected by a universal right to free speech."
1,"TOPIC: We should increase wealth redistribution [SEP] In 1935, Roosevelt called for a tax program called the Wealth Tax Act to redistribute wealth, in which he proposed to increase inheritance tax, a gift tax, a severely graduated income tax, and a corporate income tax scaled according to income. [SEP] Moran has said he supports the redistribution of wealth, saying in November 2008 that We have been guided by a Republican administration who believes in this simplistic notion that people who have wealth are entitled to keep it and they have an antipathy towards the means of redistributing wealth."
0,"TOPIC: We should legalize cannabis [SEP] The study also demonstrated a link between an increase in cannabis use and incidences of testicular cancer in men since the 1950s. [SEP] According to the UK medical journal The Lancet, Cannabis has a lower rate of dependence compared to both nicotine and alcohol."
0,"TOPIC: We should further exploit wind power [SEP] The U.S. Department of Energy's report 20% Wind Energy by 2030 envisioned that wind power could supply 20% of all U.S. electricity, which included a contribution of 4% from offshore wind power. [SEP] As of 2007, wind energy represented only 1.7% of Illinois' energy production, and it was estimated that wind power could provide 5-10% of the state's energy needs."
0,"TOPIC: We should introduce school vouchers [SEP] Gohmert has made statements and voted for legislation that support the use of school vouchers. [SEP] In that campaign, Dewhurst stressed his interest in public education and opposition to school vouchers."
1,"TOPIC: We should ban partial birth abortions [SEP] NARAL endorsed Sestak in the 2010 Democratic primary over Specter because of Sestak's opposition to a ban on partial birth abortion. [SEP] Abortion Upton opposes abortion in most circumstances, voting to prohibit partial-birth abortion and supported the interests of the National Right to Life Committee 75 percent in 2009."
0,"TOPIC: We should end affirmative action [SEP] Sander's paper on mismatching has been refuted by several law professors, including Ian Ayres and Richard Brooks from Yale who use Sander's data to show that eliminating affirmative action would actually reduce the number of black lawyers by 12.7%. [SEP] In 1965, President Lyndon B. Johnson delivered a speech to the graduating class at Howard, where he outlined his plans for civil rights legislation and endorsed aggressive affirmative action to combat the effects of years of segregation of blacks from the nation's economic opportunities."
1,"TOPIC: We should adopt open source software [SEP] Many open-source advocates argue that open-source software is inherently safer because any person can view, edit, and change code. [SEP] Research indicates that the open-source software - Linux - has a lower percentage of bugs than some commercial software."
1,TOPIC: We should ban full-body scanners [SEP] Opponents of full-body scanners cite these incidents as examples of how radiation-based scanning machines can overdose people with radiation despite all safety precautions. [SEP] TSA states that independent polling indicates that the U.S. public generally supports the deployment and use of body scanners at airports.
1,"TOPIC: We should adopt socialism [SEP] Azad developed a close friendship with Nehru and began espousing socialism as the means to fight inequality, poverty and other national challenges. [SEP] The economist John Kenneth Galbraith has criticized communal forms of socialism that promote egalitarianism in terms of wages/compensation as unrealistic in its assumptions about human motivation: ."
1,"TOPIC: We should prohibit corporal punishment [SEP] Larzelere, like most experts who believe spanking is not always detrimental, believes that certain guidelines must be kept in mind if parents choose to use corporal punishment. [SEP] The DCF summary report stated that Victory Forge staff were believed to have engaged in physical discipline that is harmful to children, such as choking to unconsciousness, punching, kicking, banging heads into walls and cabinets."
0,"TOPIC: We should legalize prostitution [SEP] The Association for the Promotion of Women in Romania opposes legalized prostitution, as they view prostitution as another form of violence against women and girls. [SEP] In July 1941, President Franklin D. Roosevelt had signed into law a federal ban on prostitution near naval and military bases."
0,"TOPIC: We should prohibit corporal punishment [SEP] In the United Kingdom, the Royal College of Paediatrics and Child Health and the Royal College of Psychiatrists have both called for a complete ban on all corporal punishment, stating We believe it is both wrong and impracticable to seek to define acceptable forms of corporal punishment of children. [SEP] Boys are more likely than girls to be spanked at home, and corporal punishment of boys tends to be more severe and more aggressive than that of girls despite some research suggesting that corporal punishment is more counterproductive for boys than girls."
1,"TOPIC: We should adopt vegetarianism [SEP] Matheny argued that per-consumer, a vegan diet would kill fewer wild animals than a diet adhering to Davis's model, and that vegetarianism likely allows a greater number of animals with lives worth living to exist. [SEP] The author of the influential 2006 Stern Review on climate change has stated people will need to turn vegetarian if the world is to conquer climate change."
1,"TOPIC: We should ban partial birth abortions [SEP] Jeffords consistently voted against the ban on partial-birth abortion, and also against a harsher line on Cuba. [SEP] Kaptur also voted in favor of banning partial-birth abortions in 2000 and 2003."
