text,label,prediction
Is United States policy what it should be ?,<VBZ>Is</VBZ><NNP>United</NNP><NNP>States</NNP><NN>policy</NN><WP>what</WP><PRP>it</PRP><MD>should</MD><VB>be</VB><.>?</.>,<NNP>Is</NNP><NNP>United</NNP><NNP>States</NNP><NN>policy</NN><WP>what</WP><PRP>it</PRP><MD>should</MD><VB>be</VB><.>?</.>
"Yes , it is .","<UH>Yes</UH><,>,</,><PRP>it</PRP><VBZ>is</VBZ><.>.</.>","<UH>Yes</UH><,>,</,><PRP>it</PRP><VBZ>is</VBZ><.>.</.>"
It has truly pained me in the last week to watch the unrest and the death occurring in the Middle East between the Israelis and the Palestinians .,<PRP>It</PRP><VBZ>has</VBZ><RB>truly</RB><VBN>pained</VBN><PRP>me</PRP><IN>in</IN><DT>the</DT><JJ>last</JJ><NN>week</NN><TO>to</TO><VB>watch</VB><DT>the</DT><NN>unrest</NN><CC>and</CC><DT>the</DT><NN>death</NN><VBG>occurring</VBG><IN>in</IN><DT>the</DT><NNP>Middle</NNP><NNP>East</NNP><IN>between</IN><DT>the</DT><NNPS>Israelis</NNPS><CC>and</CC><DT>the</DT><NNPS>Palestinians</NNPS><.>.</.>,<PRP>It</PRP><VBZ>has</VBZ><RB>truly</RB><VBN>pained</VBN><PRP>me</PRP><IN>in</IN><DT>the</DT><JJ>last</JJ><NN>week</NN><TO>to</TO><VB>watch</VB><DT>the</DT><NN>unrest</NN><CC>and</CC><DT>the</DT><NN>death</NN><VBG>occurring</VBG><IN>in</IN><DT>the</DT><NNP>Middle</NNP><NNP>East</NNP><IN>between</IN><DT>the</DT><NNPS>Israelis</NNPS><CC>and</CC><DT>the</DT><NNPS>Palestinians</NNPS><.>.</.>
So much work has been done by the people there with the support of this administration .,<IN>So</IN><JJ>much</JJ><NN>work</NN><VBZ>has</VBZ><VBN>been</VBN><VBN>done</VBN><IN>by</IN><DT>the</DT><NNS>people</NNS><RB>there</RB><IN>with</IN><DT>the</DT><NN>support</NN><IN>of</IN><DT>this</DT><NN>administration</NN><.>.</.>,<RB>So</RB><RB>much</RB><NN>work</NN><VBZ>has</VBZ><VBN>been</VBN><VBN>done</VBN><IN>by</IN><DT>the</DT><NNS>people</NNS><RB>there</RB><IN>with</IN><DT>the</DT><NN>support</NN><IN>of</IN><DT>this</DT><NN>administration</NN><.>.</.>
"So much progress has been made in the original Oslo agreements between the Israelis , the Palestinians , adopted in 1993 , and the peace between Israel and Jordan thereafter .","<IN>So</IN><JJ>much</JJ><NN>progress</NN><VBZ>has</VBZ><VBN>been</VBN><VBN>made</VBN><IN>in</IN><DT>the</DT><JJ>original</JJ><NNP>Oslo</NNP><NNS>agreements</NNS><IN>between</IN><DT>the</DT><NNPS>Israelis</NNPS><,>,</,><DT>the</DT><NNPS>Palestinians</NNPS><,>,</,><VBN>adopted</VBN><IN>in</IN><CD>1993</CD><,>,</,><CC>and</CC><DT>the</DT><NN>peace</NN><IN>between</IN><NNP>Israel</NNP><CC>and</CC><NNP>Jordan</NNP><RB>thereafter</RB><.>.</.>","<RB>So</RB><RB>much</RB><NN>progress</NN><VBZ>has</VBZ><VBN>been</VBN><VBN>made</VBN><IN>in</IN><DT>the</DT><JJ>original</JJ><NNP>Oslo</NNP><NNS>agreements</NNS><IN>between</IN><DT>the</DT><NNPS>Israelis</NNPS><,>,</,><DT>the</DT><NNPS>Palestinians</NNPS><,>,</,><VBN>adopted</VBN><IN>in</IN><CD>1993</CD><,>,</,><CC>and</CC><DT>the</DT><NN>peace</NN><IN>between</IN><NNP>Israel</NNP><CC>and</CC><NNP>Jordan</NNP><RB>thereafter</RB><.>.</.>"
"I mean America has a national strategic interest and principled interest in peace in the Middle East , and Al Gore has played a critical role in advancing that process over the last eight years .","<PRP>I</PRP><VBP>mean</VBP><NNP>America</NNP><VBZ>has</VBZ><DT>a</DT><JJ>national</JJ><JJ>strategic</JJ><NN>interest</NN><CC>and</CC><NN>principled</NN><NN>interest</NN><IN>in</IN><NN>peace</NN><IN>in</IN><DT>the</DT><NNP>Middle</NNP><NNP>East</NNP><,>,</,><CC>and</CC><NNP>Al</NNP><NNP>Gore</NNP><VBZ>has</VBZ><VBN>played</VBN><DT>a</DT><JJ>critical</JJ><NN>role</NN><IN>in</IN><VBG>advancing</VBG><DT>that</DT><NN>process</NN><IN>over</IN><DT>the</DT><JJ>last</JJ><CD>eight</CD><NNS>years</NNS><.>.</.>","<PRP>I</PRP><VBP>mean</VBP><NNP>America</NNP><VBZ>has</VBZ><DT>a</DT><JJ>national</JJ><JJ>strategic</JJ><NN>interest</NN><CC>and</CC><JJ>principled</JJ><NN>interest</NN><IN>in</IN><NN>peace</NN><IN>in</IN><DT>the</DT><NNP>Middle</NNP><NNP>East</NNP><,>,</,><CC>and</CC><NNP>Al</NNP><NNP>Gore</NNP><VBZ>has</VBZ><VBN>played</VBN><DT>a</DT><JJ>critical</JJ><NN>role</NN><IN>in</IN><VBG>advancing</VBG><DT>that</DT><NN>process</NN><IN>over</IN><DT>the</DT><JJ>last</JJ><CD>eight</CD><NNS>years</NNS><.>.</.>"
What pains me is I watched the unrest in recent days between the Israelis and the Palestinians .,<WP>What</WP><VBD>pains</VBD><PRP>me</PRP><VBZ>is</VBZ><PRP>I</PRP><VBD>watched</VBD><DT>the</DT><NN>unrest</NN><IN>in</IN><JJ>recent</JJ><NNS>days</NNS><IN>between</IN><DT>the</DT><NNPS>Israelis</NNPS><CC>and</CC><DT>the</DT><NNPS>Palestinians</NNPS><.>.</.>,<WP>What</WP><NNS>pains</NNS><PRP>me</PRP><VBZ>is</VBZ><PRP>I</PRP><VBD>watched</VBD><DT>the</DT><NN>unrest</NN><IN>in</IN><JJ>recent</JJ><NNS>days</NNS><IN>between</IN><DT>the</DT><NNPS>Israelis</NNPS><CC>and</CC><DT>the</DT><NNPS>Palestinians</NNPS><.>.</.>
"That these two peoples have come in some senses , generations forward , centuries forward , in the last seven years .","<IN>That</IN><DT>these</DT><CD>two</CD><NNS>peoples</NNS><VBP>have</VBP><VBN>come</VBN><IN>in</IN><DT>some</DT><NNS>senses</NNS><,>,</,><NNS>generations</NNS><RB>forward</RB><,>,</,><VBD>centuries</VBD><RB>forward</RB><,>,</,><IN>in</IN><DT>the</DT><JJ>last</JJ><CD>seven</CD><NNS>years</NNS><.>.</.>","<DT>That</DT><DT>these</DT><DT>two</DT><NNS>peoples</NNS><VBP>have</VBP><VBN>come</VBN><IN>in</IN><DT>some</DT><NNS>senses</NNS><,>,</,><NNS>generations</NNS><RB>forward</RB><,>,</,><NNS>centuries</NNS><RB>forward</RB><,>,</,><IN>in</IN><DT>the</DT><JJ>last</JJ><CD>seven</CD><NNS>years</NNS><.>.</.>"
"Bernie , it has been a very difficult area to work in for a long time .","<RB>Bernie</RB><,>,</,><PRP>it</PRP><VBZ>has</VBZ><VBN>been</VBN><DT>a</DT><RB>very</RB><JJ>difficult</JJ><NN>area</NN><TO>to</TO><VB>work</VB><RP>in</RP><IN>for</IN><DT>a</DT><JJ>long</JJ><NN>time</NN><.>.</.>","<NNP>Bernie</NNP><,>,</,><PRP>it</PRP><VBZ>has</VBZ><VBN>been</VBN><DT>a</DT><RB>very</RB><JJ>difficult</JJ><NN>area</NN><TO>to</TO><VB>work</VB><IN>in</IN><IN>for</IN><DT>a</DT><JJ>long</JJ><NN>time</NN><.>.</.>"
Numerous administrations going back certainly to World War II have had to wrestle with the problem of what should happen to the Middle East .,<JJ>Numerous</JJ><NNS>administrations</NNS><VBG>going</VBG><RB>back</RB><RB>certainly</RB><TO>to</TO><NNP>World</NNP><NNP>War</NNP><NNP>II</NNP><VBP>have</VBP><VBN>had</VBN><TO>to</TO><VB>wrestle</VB><IN>with</IN><DT>the</DT><NN>problem</NN><IN>of</IN><WP>what</WP><MD>should</MD><VB>happen</VB><TO>to</TO><DT>the</DT><NNP>Middle</NNP><NNP>East</NNP><.>.</.>,<JJ>Numerous</JJ><NNS>administrations</NNS><VBG>going</VBG><RP>back</RP><RB>certainly</RB><TO>to</TO><NNP>World</NNP><NNP>War</NNP><CD>II</CD><VBP>have</VBP><VBN>had</VBN><TO>to</TO><VB>wrestle</VB><IN>with</IN><DT>the</DT><NN>problem</NN><IN>of</IN><WP>what</WP><MD>should</MD><VB>happen</VB><TO>to</TO><DT>the</DT><NNP>Middle</NNP><NNP>East</NNP><.>.</.>
"We made significant breakthroughs , I think , at the end of the Bush administration because of the Gulf War .","<PRP>We</PRP><VBD>made</VBD><JJ>significant</JJ><NNS>breakthroughs</NNS><,>,</,><PRP>I</PRP><VBP>think</VBP><,>,</,><IN>at</IN><DT>the</DT><NN>end</NN><IN>of</IN><DT>the</DT><NNP>Bush</NNP><NN>administration</NN><RB>because</RB><IN>of</IN><DT>the</DT><NNP>Gulf</NNP><NNP>War</NNP><.>.</.>","<PRP>We</PRP><VBD>made</VBD><JJ>significant</JJ><NNS>breakthroughs</NNS><,>,</,><PRP>I</PRP><VBP>think</VBP><,>,</,><IN>at</IN><DT>the</DT><NN>end</NN><IN>of</IN><DT>the</DT><NNP>Bush</NNP><NN>administration</NN><IN>because</IN><IN>of</IN><DT>the</DT><NNP>Gulf</NNP><NNP>War</NNP><.>.</.>"
"In effect , we had joined together with Arab allies and done enormous damage to the Iraqi armed forces .","<IN>In</IN><NN>effect</NN><,>,</,><PRP>we</PRP><VBD>had</VBD><VBN>joined</VBN><RB>together</RB><IN>with</IN><JJ>Arab</JJ><NNS>allies</NNS><CC>and</CC><VBN>done</VBN><JJ>enormous</JJ><NN>damage</NN><TO>to</TO><DT>the</DT><JJ>Iraqi</JJ><JJ>armed</JJ><NNS>forces</NNS><.>.</.>","<IN>In</IN><NN>effect</NN><,>,</,><PRP>we</PRP><VBD>had</VBD><VBN>joined</VBN><RB>together</RB><IN>with</IN><JJ>Arab</JJ><NNS>allies</NNS><CC>and</CC><VBD>done</VBD><JJ>enormous</JJ><NN>damage</NN><TO>to</TO><DT>the</DT><JJ>Iraqi</JJ><JJ>armed</JJ><NNS>forces</NNS><.>.</.>"
Iraq was the biggest military threat to Israel .,<NNP>Iraq</NNP><VBD>was</VBD><DT>the</DT><JJS>biggest</JJS><JJ>military</JJ><NN>threat</NN><TO>to</TO><NNP>Israel</NNP><.>.</.>,<NNP>Iraq</NNP><VBD>was</VBD><DT>the</DT><JJS>biggest</JJS><JJ>military</JJ><NN>threat</NN><TO>to</TO><NNP>Israel</NNP><.>.</.>
"By virtue of the end of the Cold War , the Soviets were no longer a factor .","<IN>By</IN><NN>virtue</NN><IN>of</IN><DT>the</DT><NN>end</NN><IN>of</IN><DT>the</DT><NNP>Cold</NNP><NNP>War</NNP><,>,</,><DT>the</DT><NNPS>Soviets</NNPS><VBD>were</VBD><RB>no</RB><RB>longer</RB><DT>a</DT><NN>factor</NN><.>.</.>","<IN>By</IN><NN>virtue</NN><IN>of</IN><DT>the</DT><NN>end</NN><IN>of</IN><DT>the</DT><NN>Cold</NN><NN>War</NN><,>,</,><DT>the</DT><NN>Soviet</NN><NNS>were</NNS><RB>no</RB><RB>longer</RB><DT>a</DT><NN>factor</NN><.>.</.>"
They used to fish in troubled waters whenever they had the opportunity in the Middle East .,<PRP>They</PRP><VBD>used</VBD><TO>to</TO><NN>fish</NN><IN>in</IN><JJ>troubled</JJ><NNS>waters</NNS><WRB>whenever</WRB><PRP>they</PRP><VBD>had</VBD><DT>the</DT><NN>opportunity</NN><IN>in</IN><DT>the</DT><NNP>Middle</NNP><NNP>East</NNP><.>.</.>,<PRP>They</PRP><VBD>used</VBD><TO>to</TO><VB>fish</VB><IN>in</IN><JJ>troubled</JJ><NNS>waters</NNS><WRB>whenever</WRB><PRP>they</PRP><VBD>had</VBD><DT>the</DT><NN>opportunity</NN><IN>in</IN><DT>the</DT><NNP>Middle</NNP><NNP>East</NNP><.>.</.>
"With the end of the Soviet Union , the implosion of the empire , that created a vacuum if you will , and made it easier for us to operate there .","<IN>With</IN><DT>the</DT><NN>end</NN><IN>of</IN><DT>the</DT><NNP>Soviet</NNP><NNP>Union</NNP><,>,</,><DT>the</DT><NN>implosion</NN><IN>of</IN><DT>the</DT><NN>empire</NN><,>,</,><DT>that</DT><VBD>created</VBD><DT>a</DT><NN>vacuum</NN><IN>if</IN><PRP>you</PRP><MD>will</MD><,>,</,><CC>and</CC><VBD>made</VBD><PRP>it</PRP><RBR>easier</RBR><IN>for</IN><PRP>us</PRP><TO>to</TO><VB>operate</VB><RB>there</RB><.>.</.>","<IN>With</IN><DT>the</DT><NN>end</NN><IN>of</IN><DT>the</DT><NNP>Soviet</NNP><NNP>Union</NNP><,>,</,><DT>the</DT><NN>implosion</NN><IN>of</IN><DT>the</DT><NN>empire</NN><,>,</,><DT>that</DT><VBD>created</VBD><DT>a</DT><NN>vacuum</NN><IN>if</IN><PRP>you</PRP><MD>will</MD><,>,</,><CC>and</CC><VBD>made</VBD><PRP>it</PRP><JJR>easier</JJR><IN>for</IN><PRP>us</PRP><TO>to</TO><VB>operate</VB><RB>there</RB><.>.</.>"
"We were able to , I think , reassure both Arabs and Israelis would play a major role there .","<PRP>We</PRP><VBD>were</VBD><JJ>able</JJ><TO>to</TO><,>,</,><PRP>I</PRP><VBP>think</VBP><,>,</,><VB>reassure</VB><DT>both</DT><NNPS>Arabs</NNPS><CC>and</CC><NNPS>Israelis</NNPS><MD>would</MD><VB>play</VB><DT>a</DT><JJ>major</JJ><NN>role</NN><RB>there</RB><.>.</.>","<PRP>We</PRP><VBD>were</VBD><JJ>able</JJ><TO>to</TO><,>,</,><PRP>I</PRP><VBP>think</VBP><,>,</,><VB>reassure</VB><DT>both</DT><NNS>Arabs</NNS><CC>and</CC><NNS>Israelis</NNS><MD>would</MD><VB>play</VB><DT>a</DT><JJ>major</JJ><NN>role</NN><RB>there</RB><.>.</.>"
"We have the ability and the will to deploy forces if we had to , to engage in military operations to help friends and oppose foes .","<PRP>We</PRP><VBP>have</VBP><DT>the</DT><NN>ability</NN><CC>and</CC><DT>the</DT><NN>will</NN><TO>to</TO><VB>deploy</VB><NNS>forces</NNS><IN>if</IN><PRP>we</PRP><VBD>had</VBD><TO>to</TO><,>,</,><TO>to</TO><VB>engage</VB><IN>in</IN><JJ>military</JJ><NNS>operations</NNS><TO>to</TO><VB>help</VB><NNS>friends</NNS><CC>and</CC><VB>oppose</VB><NNS>foes</NNS><.>.</.>","<PRP>We</PRP><VBP>have</VBP><DT>the</DT><NN>ability</NN><CC>and</CC><DT>the</DT><NN>will</NN><TO>to</TO><VB>deploy</VB><NNS>forces</NNS><IN>if</IN><PRP>we</PRP><VBD>had</VBD><TO>to</TO><,>,</,><TO>to</TO><VB>engage</VB><IN>in</IN><JJ>military</JJ><NNS>operations</NNS><TO>to</TO><VB>help</VB><NNS>friends</NNS><CC>and</CC><VB>oppose</VB><NNS>foes</NNS><.>.</.>"
We were able to convene them in a conference .,<PRP>We</PRP><VBD>were</VBD><JJ>able</JJ><TO>to</TO><VB>convene</VB><PRP>them</PRP><IN>in</IN><DT>a</DT><NN>conference</NN><.>.</.>,<PRP>We</PRP><VBD>were</VBD><JJ>able</JJ><TO>to</TO><VB>convene</VB><PRP>them</PRP><IN>in</IN><DT>a</DT><NN>conference</NN><.>.</.>
The first time Arab and Israelis sat down face-to-face and began this process of trying to move the peace process forward .,<DT>The</DT><JJ>first</JJ><NN>time</NN><NNP>Arab</NNP><CC>and</CC><NNPS>Israelis</NNPS><VBD>sat</VBD><RP>down</RP><RB>face-to-face</RB><CC>and</CC><VBD>began</VBD><DT>this</DT><NN>process</NN><IN>of</IN><VBG>trying</VBG><TO>to</TO><VB>move</VB><DT>the</DT><NN>peace</NN><NN>process</NN><RB>forward</RB><.>.</.>,<DT>The</DT><JJ>first</JJ><NN>time</NN><NNP>Arab</NNP><CC>and</CC><NNPS>Israelis</NNPS><VBD>sat</VBD><RP>down</RP><JJ>face-to-face</JJ><CC>and</CC><VBD>began</VBD><DT>this</DT><NN>process</NN><IN>of</IN><VBG>trying</VBG><TO>to</TO><VB>move</VB><DT>the</DT><NN>peace</NN><NN>process</NN><RB>forward</RB><.>.</.>
I think also a lot of credit goes to some great men like Yitzak Rabin .,<PRP>I</PRP><VBP>think</VBP><RB>also</RB><DT>a</DT><NN>lot</NN><IN>of</IN><NN>credit</NN><VBZ>goes</VBZ><TO>to</TO><DT>some</DT><JJ>great</JJ><NNS>men</NNS><IN>like</IN><NNP>Yitzak</NNP><NNP>Rabin</NNP><.>.</.>,<PRP>I</PRP><VBP>think</VBP><RB>also</RB><DT>a</DT><NN>lot</NN><IN>of</IN><NN>credit</NN><VBZ>goes</VBZ><TO>to</TO><DT>some</DT><JJ>great</JJ><NNS>men</NNS><IN>like</IN><NNP>Yitzak</NNP><NNP>Rabin</NNP><.>.</.>
"tragic passing was of great consequence , a great tragedy for everybody who cares about peace in the Middle East .","<JJ>tragic</JJ><NN>passing</NN><VBD>was</VBD><IN>of</IN><JJ>great</JJ><NN>consequence</NN><,>,</,><DT>a</DT><JJ>great</JJ><NN>tragedy</NN><IN>for</IN><NN>everybody</NN><WP>who</WP><VBZ>cares</VBZ><IN>about</IN><NN>peace</NN><IN>in</IN><DT>the</DT><NNP>Middle</NNP><NNP>East</NNP><.>.</.>","<VB>tragic</VB><NN>passing</NN><VBD>was</VBD><IN>of</IN><JJ>great</JJ><NN>consequence</NN><,>,</,><DT>a</DT><JJ>great</JJ><NN>tragedy</NN><IN>for</IN><NN>everybody</NN><WP>who</WP><VBZ>cares</VBZ><IN>about</IN><NN>peace</NN><IN>in</IN><DT>the</DT><NNP>Middle</NNP><NNP>East</NNP><.>.</.>"
He was a man who had the military stature to be able to confidently persuade the Israelis to take risks for peace .,<PRP>He</PRP><VBD>was</VBD><DT>a</DT><NN>man</NN><WP>who</WP><VBD>had</VBD><DT>the</DT><JJ>military</JJ><NN>stature</NN><TO>to</TO><VB>be</VB><JJ>able</JJ><TO>to</TO><RB>confidently</RB><VB>persuade</VB><DT>the</DT><NNPS>Israelis</NNPS><TO>to</TO><VB>take</VB><NNS>risks</NNS><IN>for</IN><NN>peace</NN><.>.</.>,<PRP>He</PRP><VBD>was</VBD><DT>a</DT><NN>man</NN><WP>who</WP><VBD>had</VBD><DT>the</DT><JJ>military</JJ><NN>stature</NN><TO>to</TO><VB>be</VB><JJ>able</JJ><TO>to</TO><RB>confidently</RB><VB>persuade</VB><DT>the</DT><NNPS>Israelis</NNPS><TO>to</TO><VB>take</VB><NNS>risks</NNS><IN>for</IN><NN>peace</NN><.>.</.>
I think Barak has tried to same thing .,<PRP>I</PRP><VBP>think</VBP><NNP>Barak</NNP><VBZ>has</VBZ><VBN>tried</VBN><TO>to</TO><JJ>same</JJ><NN>thing</NN><.>.</.>,<PRP>I</PRP><VBP>think</VBP><NNP>Barak</NNP><VBZ>has</VBZ><VBN>tried</VBN><TO>to</TO><DT>same</DT><NN>thing</NN><.>.</.>
I hope that we can get this resolved as soon as possible .,<PRP>I</PRP><VBP>hope</VBP><IN>that</IN><PRP>we</PRP><MD>can</MD><VB>get</VB><DT>this</DT><VBN>resolved</VBN><RB>as</RB><RB>soon</RB><IN>as</IN><JJ>possible</JJ><.>.</.>,<PRP>I</PRP><VBP>hope</VBP><IN>that</IN><PRP>we</PRP><MD>can</MD><VB>get</VB><DT>this</DT><VBN>resolved</VBN><RB>as</RB><RB>soon</RB><RB>as</RB><JJ>possible</JJ><.>.</.>
guess is the next administration is going to be the one that is going to have to come to grips with the current state of affairs there .,<NN>guess</NN><VBZ>is</VBZ><DT>the</DT><JJ>next</JJ><NN>administration</NN><VBZ>is</VBZ><VBG>going</VBG><TO>to</TO><VB>be</VB><DT>the</DT><NN>one</NN><WDT>that</WDT><VBZ>is</VBZ><VBG>going</VBG><TO>to</TO><VB>have</VB><TO>to</TO><VB>come</VB><TO>to</TO><NNS>grips</NNS><IN>with</IN><DT>the</DT><JJ>current</JJ><NN>state</NN><IN>of</IN><NNS>affairs</NNS><RB>there</RB><.>.</.>,<VB>guess</VB><VBZ>is</VBZ><DT>the</DT><JJ>next</JJ><NN>administration</NN><VBZ>is</VBZ><VBG>going</VBG><TO>to</TO><VB>be</VB><DT>the</DT><DT>one</DT><IN>that</IN><VBZ>is</VBZ><VBG>going</VBG><TO>to</TO><VB>have</VB><TO>to</TO><VB>come</VB><TO>to</TO><NNS>grips</NNS><IN>with</IN><DT>the</DT><JJ>current</JJ><NN>state</NN><IN>of</IN><NNS>affairs</NNS><RB>there</RB><.>.</.>
"I think it 's very important that we have an administration where we have a president with firm leadership who has the kind of track record of dealing straight with people , of keeping word so friends and allies both respect us and adversaries fear us .","<PRP>I</PRP><VBP>think</VBP><PRP>it</PRP><VBZ>'s</VBZ><RB>very</RB><JJ>important</JJ><IN>that</IN><PRP>we</PRP><VBP>have</VBP><DT>an</DT><NN>administration</NN><WRB>where</WRB><PRP>we</PRP><VBP>have</VBP><DT>a</DT><NN>president</NN><IN>with</IN><NN>firm</NN><NN>leadership</NN><WP>who</WP><VBZ>has</VBZ><DT>the</DT><NN>kind</NN><IN>of</IN><NN>track</NN><NN>record</NN><IN>of</IN><VBG>dealing</VBG><RB>straight</RB><IN>with</IN><NNS>people</NNS><,>,</,><IN>of</IN><VBG>keeping</VBG><NN>word</NN><IN>so</IN><NNS>friends</NNS><CC>and</CC><NNS>allies</NNS><DT>both</DT><VB>respect</VB><PRP>us</PRP><CC>and</CC><NNS>adversaries</NNS><VBP>fear</VBP><PRP>us</PRP><.>.</.>","<PRP>I</PRP><VBP>think</VBP><PRP>it</PRP><VBZ>'s</VBZ><RB>very</RB><JJ>important</JJ><IN>that</IN><PRP>we</PRP><VBP>have</VBP><DT>an</DT><NN>administration</NN><WRB>where</WRB><PRP>we</PRP><VBP>have</VBP><DT>a</DT><NN>president</NN><IN>with</IN><JJ>firm</JJ><NN>leadership</NN><WP>who</WP><VBZ>has</VBZ><DT>the</DT><NN>kind</NN><IN>of</IN><NN>track</NN><NN>record</NN><IN>of</IN><VBG>dealing</VBG><RB>straight</RB><IN>with</IN><NNS>people</NNS><,>,</,><IN>of</IN><VBG>keeping</VBG><NN>word</NN><RB>so</RB><NNS>friends</NNS><CC>and</CC><NNS>allies</NNS><RB>both</RB><VB>respect</VB><PRP>us</PRP><CC>and</CC><NNS>adversaries</NNS><VB>fear</VB><PRP>us</PRP><.>.</.>"
"This question is for you , Mr. Secretary .","<DT>This</DT><NN>question</NN><VBZ>is</VBZ><IN>for</IN><PRP>you</PRP><,>,</,><NNP>Mr.</NNP><NNP>Secretary</NNP><.>.</.>","<DT>This</DT><NN>question</NN><VBZ>is</VBZ><IN>for</IN><PRP>you</PRP><,>,</,><NNP>Mr.</NNP><NNP>Secretary</NNP><.>.</.>"
"If Iraq 's president Saddam Hussein were found to be developing weapons of mass destruction , Governor Bush has said he would , quote , Take him out .","<IN>If</IN><NNP>Iraq</NNP><POS>'s</POS><NN>president</NN><NNP>Saddam</NNP><NNP>Hussein</NNP><VBD>were</VBD><VBN>found</VBN><TO>to</TO><VB>be</VB><VBG>developing</VBG><NNS>weapons</NNS><IN>of</IN><JJ>mass</JJ><NN>destruction</NN><,>,</,><NNP>Governor</NNP><NNP>Bush</NNP><VBZ>has</VBZ><VBD>said</VBD><PRP>he</PRP><MD>would</MD><,>,</,><VB>quote</VB><,>,</,><VBP>Take</VBP><PRP>him</PRP><RP>out</RP><.>.</.>","<IN>If</IN><NNP>Iraq</NNP><POS>'s</POS><NN>president</NN><NNP>Saddam</NNP><NNP>Hussein</NNP><VBD>were</VBD><VBN>found</VBN><TO>to</TO><VB>be</VB><VBG>developing</VBG><NNS>weapons</NNS><IN>of</IN><JJ>mass</JJ><NN>destruction</NN><,>,</,><NNP>Governor</NNP><NNP>Bush</NNP><VBZ>has</VBZ><VBD>said</VBD><PRP>he</PRP><MD>would</MD><,>,</,><NN>quote</NN><,>,</,><VB>Take</VB><PRP>him</PRP><RP>out</RP><.>.</.>"
Would you agree with such a deadly policy ?,<MD>Would</MD><PRP>you</PRP><VB>agree</VB><IN>with</IN><PDT>such</PDT><DT>a</DT><JJ>deadly</JJ><NN>policy</NN><.>?</.>,<MD>Would</MD><PRP>you</PRP><VB>agree</VB><IN>with</IN><JJ>such</JJ><DT>a</DT><JJ>deadly</JJ><NN>policy</NN><.>?</.>
We might have no other choice .,<PRP>We</PRP><MD>might</MD><VB>have</VB><DT>no</DT><JJ>other</JJ><NN>choice</NN><.>.</.>,<PRP>We</PRP><MD>might</MD><VB>have</VB><DT>no</DT><JJ>other</JJ><NN>choice</NN><.>.</.>
We 'll have to see if that happens .,<PRP>We</PRP><MD>'ll</MD><VB>have</VB><TO>to</TO><VB>see</VB><IN>if</IN><DT>that</DT><VBZ>happens</VBZ><.>.</.>,<PRP>We</PRP><MD>'ll</MD><VB>have</VB><TO>to</TO><VB>see</VB><IN>if</IN><DT>that</DT><VBZ>happens</VBZ><.>.</.>
"The thing about Iraq , of course , was at the end of the war we had pretty well decimated military .","<DT>The</DT><NN>thing</NN><IN>about</IN><NNP>Iraq</NNP><,>,</,><IN>of</IN><NN>course</NN><,>,</,><VBD>was</VBD><IN>at</IN><DT>the</DT><NN>end</NN><IN>of</IN><DT>the</DT><NN>war</NN><PRP>we</PRP><VBD>had</VBD><RB>pretty</RB><RB>well</RB><VBN>decimated</VBN><NN>military</NN><.>.</.>","<DT>The</DT><NN>thing</NN><IN>about</IN><NNP>Iraq</NNP><,>,</,><IN>of</IN><NN>course</NN><,>,</,><VBD>was</VBD><IN>at</IN><DT>the</DT><NN>end</NN><IN>of</IN><DT>the</DT><NN>war</NN><PRP>we</PRP><VBD>had</VBD><RB>pretty</RB><RB>well</RB><VBN>decimated</VBN><JJ>military</JJ><.>.</.>"
"We had put them back in the box , so to speak .","<PRP>We</PRP><VBD>had</VBD><VBN>put</VBN><PRP>them</PRP><RB>back</RB><IN>in</IN><DT>the</DT><NN>box</NN><,>,</,><RB>so</RB><TO>to</TO><VB>speak</VB><.>.</.>","<PRP>We</PRP><VBD>had</VBD><VBN>put</VBN><PRP>them</PRP><RB>back</RB><IN>in</IN><DT>the</DT><NN>box</NN><,>,</,><IN>so</IN><TO>to</TO><VB>speak</VB><.>.</.>"
Senator .,<NNP>Senator</NNP><.>.</.>,<NNP>Senator</NNP><.>.</.>
"It would of course , be a very serious situation if we had evidence , credible evidence , that Saddam Hussein was developing weapons of mass destruction .","<PRP>It</PRP><MD>would</MD><IN>of</IN><NN>course</NN><,>,</,><VB>be</VB><DT>a</DT><RB>very</RB><JJ>serious</JJ><NN>situation</NN><IN>if</IN><PRP>we</PRP><VBD>had</VBD><NN>evidence</NN><,>,</,><JJ>credible</JJ><NN>evidence</NN><,>,</,><IN>that</IN><NNP>Saddam</NNP><NNP>Hussein</NNP><VBD>was</VBD><VBG>developing</VBG><NNS>weapons</NNS><IN>of</IN><JJ>mass</JJ><NN>destruction</NN><.>.</.>","<PRP>It</PRP><MD>would</MD><IN>of</IN><NN>course</NN><,>,</,><VB>be</VB><DT>a</DT><RB>very</RB><JJ>serious</JJ><NN>situation</NN><IN>if</IN><PRP>we</PRP><VBD>had</VBD><NN>evidence</NN><,>,</,><JJ>credible</JJ><NN>evidence</NN><,>,</,><IN>that</IN><NNP>Saddam</NNP><NNP>Hussein</NNP><VBD>was</VBD><VBG>developing</VBG><NNS>weapons</NNS><IN>of</IN><JJ>mass</JJ><NN>destruction</NN><.>.</.>"
