text,label,prediction
"John Margolis , a question for Senator Quayle .","John Margolis, a question for Senator Quayle.","John Margolis, a question for Senator Quayle."
That 's not true .,That 's not true.,<Claim> That 's not true . </Claim>
"And it 's not the fact -- it 's not the fact that Senator Obama chooses to associate with a guy who in 2001 said that he wished he had have bombed more , and he had a long association with him . It 's the fact that all the -- all of the details need to be known about Senator Obama 's relationship with them and with ACORN and the American people will make a judgment . And my campaign is about getting this economy back on track , about creating jobs , about a brighter future for America . And that 's what my campaign is about and I 'm not going to raise taxes the way Senator Obama wants to raise taxes in a tough economy . And that 's really what this campaign is going to be about .","And it 's not the fact -- <Premise> it 's not the fact that Senator Obama chooses to associate with a guy who in 2001 said that he wished he had have bombed more , and he had a long association with him . </Premise> It 's the fact that all the -- <Claim> all of the details need to be known about Senator Obama 's relationship with them and with ACORN </Claim> and <Claim> the American people will make a judgment . </Claim> And <Claim> my campaign is about getting this economy back on track </Claim> , <Claim> about creating jobs </Claim> , <Claim> about a brighter future for America . </Claim> And <Claim> that 's what my campaign is about </Claim> and <Claim> I 'm not going to raise taxes the way Senator Obama wants to raise taxes in a tough economy . </Claim> And <Claim> that 's really what this campaign is going to be about . </Claim>","And it 's not the fact -- it 's not the fact that Senator Obama chooses to associate with a guy who in 2001 said that he wished he had have bombed more, and he had a long association with him. It 's the fact that all the -- all of the details need to be known about Senator Obama 's relationship with them and with ACORN and the American people will make a judgment. And my campaign is about getting this economy back on track, about creating jobs, about a brighter future for America. And that 's what my campaign is about and I 'm not going to raise taxes the way Senator Obama wants to raise taxes in a tough economy. And that 's really what this campaign is going to be about."
"It caused me to disrupt my private life and my business to get involved in this activity . That 's how much I care about it . And believe me , if you knew my family and if you knew the private life I have , you would agree in a minute that that 's a whole lot more fun than getting involved in politics . But I have lived the American dream . I came from very modest background . Nobody 's been luckier than I 've been , all the way across the spectrum , and the greatest riches of all are my wife and children . That 's true of any family . But I want all the children -- I want these young people up here to be able to start with nothing but an idea like I did and build a business . But they 've got to have a strong basic economy and if you 're in debt , it 's like having a ball and chain around you . I just figure , as lucky as I 've been , I owe it to them and I owe it to the future generations and on a very personal basis , I owe it to my children and grandchildren .","<Claim> It caused me to disrupt my private life and my business to get involved in this activity . </Claim> <Claim> That 's how much I care about it . </Claim> And believe me, <Claim> if you knew my family and if you knew the private life I have , you would agree in a minute that that 's a whole lot more fun than getting involved in politics . </Claim> But <Premise> I have lived the American dream . </Premise> <Premise> I came from very modest background . </Premise> <Premise> Nobody 's been luckier than I 've been , all the way across the spectrum </Premise> , and <Premise> the greatest riches of all are my wife and children . </Premise> <Premise> That 's true of any family . </Premise> But <Premise> I want all the children -- I want these young people up here to be able to start with nothing but an idea like I did and build a business . </Premise> But <Claim> they 've got to have a strong basic economy </Claim> and <Premise> if you 're in debt , it 's like having a ball and chain around you . </Premise> <Premise> I just figure , as lucky as I 've been , I owe it to them and I owe it to the future generations and on a very personal basis , I owe it to my children and grandchildren . </Premise>","<Claim> It caused me to disrupt my private life and my business to get involved in this activity . </Claim> <Premise> That 's how much I care about it . </Premise> And believe me, <Premise> if you knew my family and if you knew the private life I have , you would agree in a minute that that 's a whole lot more fun than getting involved in politics . </Premise> But <Claim> I have lived the American dream . </Claim> <Premise> I came from very modest background . </Premise> <Premise> Nobody 's been luckier than I 've been , all the way across the spectrum </Premise> , and <Premise> the greatest riches of all are my wife and children . </Premise> <Claim> That 's true of any family . </Claim> But <Claim> I want all the children </Claim> -- <Claim> I want these young people up here to be able to start with nothing but an idea like I did and build a business . </Claim> But <Premise> they 've got to have a strong basic economy </Premise> and <Premise> if you 're in debt , it 's like having a ball and chain around you . </Premise> <Claim> I just figure , as lucky as I 've been , I owe it to them </Claim> and <Claim> I owe it to the future generations </Claim> and on a very personal basis, <Claim> I owe it to my children and grandchildren . </Claim>"
You have a minute to rebut .,You have a minute to rebut.,You have a minute to rebut.
AUDIENCE_QUESTION : How ?,AUDIENCE_QUESTION: How?,AUDIENCE_QUESTION: How?
"Lets move on . No , let 's move on .","Lets move on. No, let 's move on.","Lets move on. No, let 's move on."
"The key people , President Bush .","The key people, President Bush.","The key people, President Bush."
Mr. Vice President .,Mr. Vice President.,Mr. Vice President.
"All right . Gentlemen , we have come to the close . Before I ask both of you for your closing statements tonight , I 'd like to invite our viewers and listeners to go to MyDebates.org , where you will find this evening 's debates and the three that preceded tonight 's debate . Now , for the final statements , by a coin toss , Senator McCain goes first .","All right. Gentlemen, we have come to the close. Before I ask both of you for your closing statements tonight, I 'd like to invite our viewers and listeners to go to MyDebates.org, where you will find this evening 's debates and the three that preceded tonight 's debate. Now, for the final statements, by a coin toss, Senator McCain goes first.","All right. Gentlemen, we have come to the close. Before I ask both of you for your closing statements tonight, I 'd like to invite our viewers and listeners to go to MyDebates.org, where you will find this evening 's debates and the three that preceded tonight 's debate. Now, for the final statements, by a coin toss, Senator McCain goes first."
"Oh , absolutely . Whatever the Vice President 's claiming the administration has done , clearly it has n't worked when you 're looking at over 210,000 dead bodies in our country , American lives that have been lost , families that are grieving that loss . And you know , the vice president is the head of the task force and knew , on January 28 , how serious this was . And then , big thanks to Bob Woodward , we learned that they knew about it . And then when that was exposed , the vice president said when asked ' Well , why did n't y' all tell anybody ? ' , he said ' Because the president wanted people to remain calm ' .","Oh, absolutely. Whatever the Vice President 's claiming the administration has done, clearly it has n't worked when you 're looking at over 210,000 dead bodies in our country, American lives that have been lost, families that are grieving that loss. And you know, the vice president is the head of the task force and knew, on January 28, how serious this was. And then, big thanks to Bob Woodward, we learned that they knew about it. And then when that was exposed, the vice president said when asked ' Well, why did n't y' all tell anybody? ', he said ' Because the president wanted people to remain calm '.","Oh, absolutely. Whatever the Vice President 's claiming the administration has done, clearly it has n't worked when you 're looking at over 210,000 dead bodies in our country, American lives that have been lost, families that are grieving that loss. And you know, the vice president is the head of the task force and knew, on January 28, how serious this was. And then, big thanks to Bob Woodward, we learned that they knew about it. And then when that was exposed, the vice president said when asked ' Well, why did n't y' all tell anybody? ' , he said ' Because the president wanted people to remain calm '."
That 's a good line .,That 's a good line.,That 's a good line.
"Mr. President , let 's move to some of the leadership concerns that have been voiced about you . And they relate to something you said in your closing statement in Richmond the other night about the president being the manager of crises . And that relates to an earlier criticism , that you began to focus on the economy , on health care , on racial divisions in this country , only after they became crises . Is that a fair criticism ?","Mr. President, let 's move to some of the leadership concerns that have been voiced about you. And they relate to something you said in your closing statement in Richmond the other night about the president being the manager of crises. And that relates to an earlier criticism, that you began to focus on the economy, on health care, on racial divisions in this country, only after they became crises. Is that a fair criticism?","Mr. President, let 's move to some of the leadership concerns that have been voiced about you. And they relate to something you said in your closing statement in Richmond the other night about the president being the manager of crises. And that relates to an earlier criticism, that you began to focus on the economy, on health care, on racial divisions in this country, only after they became crises. Is that a fair criticism?"
"Senator Quayle , a minute to respond .","Senator Quayle, a minute to respond.","Senator Quayle, a minute to respond."
The first question to Senator Kennedy from Mr. Fleming .,The first question to Senator Kennedy from Mr. Fleming.,The first question to Senator Kennedy from Mr. Fleming.
Mr. Perot .,Mr. Perot.,Mr. Perot.
"That 's what 's wrong with Mr. Bush . His whole deal is you 've got ta be for it or against it , you ca n't make it better . I believe we can be better . I think the American people are sick and tired of either / or solutions , people being pushed in the corner , polarized to extremes .","That 's what 's wrong with Mr. Bush. His whole deal is you 've got ta be for it or against it, you ca n't make it better. <Claim> I believe we can be better . </Claim> <Claim> I think the American people are sick and tired of either / or solutions , people being pushed in the corner , polarized to extremes . </Claim>","That 's what 's wrong with Mr. Bush. <Claim> His whole deal is you 've got ta be for it or against it , you ca n't make it better . </Claim> <Claim> I believe we can be better . </Claim> <Claim> I think the American people are sick and tired of either / or solutions , people being pushed in the corner , polarized to extremes . </Claim>"
I think she means more the recession -- the economic problems today the country faces rather than the deficit .,I think she means more the recession -- the economic problems today the country faces rather than the deficit.,<Claim> I think she means more the recession -- the economic problems today the country faces rather than the deficit . </Claim>
"Senator Kennedy has expressed some hopes in this field , hopes which I think all Americans would share who want some problem - some progress in this area . But let 's look at the performance . When he selected his vice presidential running mate , he selected a man who had voted against most of these proposals and who opposes them at the present time . Let me s- look also at what I did . I selected a man who stands with me in this field and who will talk with me and work with me on it . Now the Senator referred to the Committee on Government Contracts . And yet that very committee of which I am chairman has been handicapped by the fact that we have not had adequate funds ; we have not had adequate powers ; we have n't had an adequate staff . Now in the special session of Congress and also in the session that preceded it , the Democratic Congress - in which there 's a two - to - one Democratic majority - was asked by the President to give us the funds and give us the power to do a job and they did nothing at all , And in the special session in which Senator Kennedy was calling the signals , along with Senator Johnson , they turned it down and he himself voted against giving us the powers despite the fact that the bill had already been considered before , that it already had hearings on , and the Congress already knew what it had before it . All that I can say is this : what we need here are not just high hopes . What we need is action . And in the field of executive leadership , I can say that I believe it 's essential that the president of the United States not only set the tone but he also must lead ; he must act as he talks .","<Claim> Senator Kennedy has expressed some hopes in this field , hopes which I think all Americans would share who want some problem - some progress in this area . </Claim> But let 's look at the performance. <Claim> When he selected his vice presidential running mate , he selected a man who had voted against most of these proposals and who opposes them at the present time . </Claim> Let me s- look also at what I did. <Claim> I selected a man who stands with me in this field and who will talk with me and work with me on it . </Claim> Now the Senator referred to the Committee on Government Contracts. And <Claim> yet that very committee of which I am chairman has been handicapped by the fact that we have not had adequate funds ; </Claim> <Claim> we have not had adequate powers ; </Claim> <Claim> we have n't had an adequate staff . </Claim> <Premise> Now in the special session of Congress and also in the session that preceded it , the Democratic Congress </Premise> - in which there 's a two - to - one Democratic majority - <Premise> was asked by the President to give us the funds and give us the power to do a job </Premise> and <Claim> they did nothing at all </Claim> , And <Premise> in the special session in which Senator Kennedy was calling the signals , along with Senator Johnson , they turned it down </Premise> and <Claim> he himself voted against giving us the powers despite the fact that the bill had already been considered before , that it already had hearings on , and the Congress already knew what it had before it . </Claim> All that I can say is this: <Claim> what we need here are not just high hopes . </Claim> <Claim> What we need is action . </Claim> And in the field of executive leadership, I can say that <Claim> I believe it 's essential that the president of the United States not only set the tone but he also must lead ; he must act as he talks . </Claim>","<Premise> Senator Kennedy has expressed some hopes in this field , hopes which I think all Americans would share who want some problem - some progress in this area . </Premise> But let 's look at the performance. <Premise> When he selected his vice presidential running mate , he selected a man who had voted against most of these proposals and who opposes them at the present time . </Premise> Let me s- look also at what I did. <Claim> I selected a man who stands with me in this field and who will talk with me and work with me on it . </Claim> Now the Senator referred to the Committee on Government Contracts. And yet that very committee of which I am chairman has been handicapped by the fact that we have not had adequate funds; we have not had adequate powers; we have n't had an adequate staff. Now in the special session of Congress and also in the session that preceded it, the Democratic Congress - in which there 's a two - to - one Democratic majority - was asked by the President to give us the funds and give us the power to do a job and they did nothing at all, And in the special session in which Senator Kennedy was calling the signals, along with Senator Johnson, they turned it down and he himself voted against giving us the powers despite the fact that the bill had already been considered before, that it already had hearings on, and the Congress already knew what it had before it. All that I can say is this: what we need here are not just high hopes. What we need is action. And in the field of executive leadership, I can say that I believe it 's essential that the president of the United States not only set the tone but he also must lead; he must act as he talks."
"Yes . I think what Mr. Novins was referring to was not one of Senator Kennedy 's speeches , but the Democratic platform , which did mention cutting the national debt . I think , too , that it should be pointed out that of course it is not possible , particularly under the proposals that Senator Kennedy has advocated , either to cut the national debt or to reduce taxes . As a matter of fact it will be necessary to raise taxes . As Senator Kennedy points out that as far as his one proposal is concerned - the one for medical care for the aged - that that would be financed out of Social Security . That , however , is raising taxes for those who pay Social Security . He points out that he would make pay - as - you - go be the basis for our natural resources development . Where our natural resources development - which I also support , incidentally , however - whenever you uh - uh - in - in - uh - appropriates money for one of these projects , you have to pay now and appropriate the money and the eh- while they eventually do pay out , it does n't mean that you - the government does n't have to put out the money this year . And so I would say that in all of these proposals Senator Kennedy has made , they will result in one of two things : either he has to raise taxes or he has to unbalance the budget . If he unbalances the budget , that means you have inflation , and that will be , of course , a very cruel blow to the very people - the older people - that we 've been talking about . As far as aid for school construction is concerned , I favor that , as Senator Kennedy did , in January of this year , when he said he favored that rather than aid to s- teacher salaries . I favor that because I believe that 's the best way to aid our schools without running any risk whatever of the federal government telling our teachers what to teach .","Yes. <Claim> I think what Mr. Novins was referring to was not one of Senator Kennedy 's speeches </Claim> , but <Claim> the Democratic platform , which did mention cutting the national debt . </Claim> <Claim> I think , too , that it should be pointed out that of course it is not possible </Claim> , particularly under the proposals that Senator Kennedy has advocated, <Claim> either to cut the national debt or to reduce taxes . </Claim> As a matter of fact <Premise> it will be necessary to raise taxes . </Premise> <Premise> As Senator Kennedy points out that as far as his one proposal is concerned - the one for medical care for the aged - that that would be financed out of Social Security . </Premise> <Claim> That , however , is raising taxes for those who pay Social Security . </Claim> <Premise> He points out that he would make pay - as - you - go be the basis for our natural resources development . </Premise> Where <Claim> our natural resources development - which I also support </Claim> , incidentally, however - <Premise> whenever you uh - uh - in - in - uh - appropriates money for one of these projects , you have to pay now and appropriate the money and the eh- while they eventually do pay out </Premise> , <Claim> it does n't mean that you - the government does n't have to put out the money this year . </Claim> And so I would say that in all of these proposals Senator Kennedy has made, they will result in one of two things: either <Claim> he has to raise taxes </Claim> or <Claim> he has to unbalance the budget . </Claim> If he unbalances the budget, that means <Premise> you have inflation </Premise> , and that will be, of course, a very cruel blow to the very people - the older people - that we 've been talking about. <Claim> As far as aid for school construction is concerned , I favor that </Claim> , as Senator Kennedy did, in January of this year, when he said he favored that rather than aid to s- teacher salaries. I favor that because <Claim> I believe that 's the best way to aid our schools </Claim> <Premise> without running any risk whatever of the federal government telling our teachers what to teach . </Premise>","Yes. <Claim> I think what Mr. Novins was referring to was not one of Senator Kennedy 's speeches , but the Democratic platform , which did mention cutting the national debt . </Claim> <Claim> I think , too , that it should be pointed out that of course it is not possible , particularly under the proposals that Senator Kennedy has advocated , either to cut the national debt or to reduce taxes . </Claim> <Claim> As a matter of fact it will be necessary to raise taxes . </Claim> <Premise> As Senator Kennedy points out that as far as his one proposal is concerned - the one for medical care for the aged - that that would be financed out of Social Security . </Premise> <Premise> That , however , is raising taxes for those who pay Social Security . </Premise> <Premise> He points out that he would make pay - as - you - go be the basis for our natural resources development . </Premise> <Premise> Where our natural resources development - which I also support , incidentally , however - whenever you uh - uh - in - in - uh - appropriates money for one of these projects , you have to pay now and appropriate the money and the eh- while they eventually do pay out , it does n't mean that you - the government does n't have to put out the money this year . </Premise> And so <Claim> I would say that in all of these proposals Senator Kennedy has made , they will result in one of two things : either he has to raise taxes or he has to unbalance the budget . </Claim> <Claim> If he unbalances the budget , that means you have inflation , and that will be , of course , a very cruel blow to the very people - the older people - that we 've been talking about . </Claim> <Claim> As far as aid for school construction is concerned , I favor that , as Senator Kennedy did , in January of this year , when he said he favored that rather than aid to s- teacher salaries . </Claim> <Premise> I favor that because I believe that 's the best way to aid our schools without running any risk whatever of the federal government telling our teachers what to teach . </Premise>"
Mr. Niven with a question for Senator Kennedy .,Mr. Niven with a question for Senator Kennedy.,Mr. Niven with a question for Senator Kennedy.
"Thank you . Thank you , Vice President Pence , your time is up .","Thank you. Thank you, Vice President Pence, your time is up.","Thank you. Thank you, Vice President Pence, your time is up."
That 's nonsense,That 's nonsense,That 's nonsense
"And some of the cuts , just to give you an example , we spend $ 15 billion a year on subsidies to insurance companies . It does n't -- under the Medicare plan -- it does n't help seniors get any better . It 's not improving our health care system . It 's just a giveaway . We need to eliminate a whole host of programs that do n't work . And I want to go through the federal budget line by line , page by page , programs that do n't work , we should cut . Programs that we need , we should make them work better . Now , what is true is that Senator McCain and I have a difference in terms of the need to invest in America and the American people . I mentioned health care earlier . If we make investments now so that people have coverage , that we are preventing diseases , that will save on Medicare and Medicaid in the future . If we invest in a serious energy policy , that will save in the amount of money we 're borrowing from China to send to Saudi Arabia . If we invest now in our young people and their ability to go to college , that will allow them to drive this economy into the 21st century . But what is absolutely true is that , once we get through this economic crisis and some of the specific proposals to get us out of this slump , that we 're not going to be able to go back to our profligate ways . And we 're going to have to embrace a culture and an ethic of responsibility , all of us , corporations , the federal government , and individuals out there who may be living beyond their means .","And some of the cuts, <Premise> just to give you an example , we spend $ 15 billion a year on subsidies to insurance companies . </Premise> <Premise> It does n't -- under the Medicare plan -- it does n't help seniors get any better . </Premise> <Premise> It 's not improving our health care system . </Premise> <Claim> It 's just a giveaway . </Claim> <Claim> We need to eliminate a whole host of programs that do n't work . </Claim> And <Claim> I want to go through the federal budget line by line , page by page , programs that do n't work , we should cut . </Claim> <Claim> Programs that we need , we should make them work better . </Claim> Now, what is true is that Senator McCain and I have a difference in terms of the need to invest in America and the American people. I mentioned health care earlier. <Premise> If we make investments now so that people have coverage </Premise> , <Premise> that we are preventing diseases </Premise> , <Claim> that will save on Medicare and Medicaid in the future . </Claim> <Premise> If we invest in a serious energy policy </Premise> , <Claim> that will save in the amount of money we 're borrowing from China to send to Saudi Arabia . </Claim> <Premise> If we invest now in our young people and their ability to go to college </Premise> , <Claim> that will allow them to drive this economy into the 21st century . </Claim> But what is absolutely true is that, once we get through this economic crisis and some of the specific proposals to get us out of this slump, that <Claim> we 're not going to be able to go back to our profligate ways . </Claim> And <Claim> we 're going to have to embrace a culture and an ethic of responsibility , all of us , corporations , the federal government , and individuals out there who may be living beyond their means . </Claim>","And <Premise> some of the cuts , just to give you an example , we spend $ 15 billion a year on subsidies to insurance companies . </Premise> <Claim> It does n't -- under the Medicare plan -- it does n't help seniors get any better . </Claim> <Claim> It 's not improving our health care system . </Claim> <Claim> It 's just a giveaway . </Claim> <Claim> We need to eliminate a whole host of programs that do n't work . </Claim> And <Premise> I want to go through the federal budget line by line , page by page , programs that do n't work , we should cut . </Premise> <Premise> Programs that we need , we should make them work better . </Premise> Now, what is true is that <Premise> Senator McCain and I have a difference in terms of the need to invest in America and the American people . </Premise> <Premise> I mentioned health care earlier . </Premise> <Premise> If we make investments now so that people have coverage , that we are preventing diseases , that will save on Medicare and Medicaid in the future . </Premise> <Premise> If we invest in a serious energy policy , that will save in the amount of money we 're borrowing from China to send to Saudi Arabia . </Premise> <Premise> If we invest now in our young people and their ability to go to college , that will allow them to drive this economy into the 21st century . </Premise> But what is absolutely true is that, once we get through this economic crisis and some of the specific proposals to get us out of this slump, that <Claim> we 're not going to be able to go back to our profligate ways . </Claim> And <Claim> we 're going to have to embrace a culture and an ethic of responsibility , all of us , corporations , the federal government , and individuals out there who may be living beyond their means . </Claim>"
How about Dr. Lou Sullivan ?,How about Dr. Lou Sullivan?,How about Dr. Lou Sullivan?
Please -,Please -,Please -
OK .,OK.,OK.
"Susan , we talked about the American people -","Susan, we talked about the American people -","Susan, we talked about the American people -"
"Tom , that 's one of the toughest problems that any chief executive will face , because you ca n't help but have sympathy for that family , and for those hostages in the cells . But the one thing we ought to know by now is that you ca n't go out and make secret deals with the Ayatollah , you ca n't trade arms for hostages . When you try to do that there is no question but what you just encourage more taking of hostages . And that 's been the result by this dumb idea that was cooked up in the White House basement . And I want to tell you that George Bush , attending seventeen of those meetings , and having no record of what he said - if Lloyd Bentsen was in those meetings , you would certainly hear from him and no one would be asking : Where is Lloyd ? ( Shouts and applause ) Because I would be saying : That 's a dumb idea , and now let 's put an end to it . And I would speak up on that type of thing . So all you can do in that is to continue to push , use every bit of diplomatic pressure you can , what you can do in the way of economic pressure in addition to that . And that 's what you would strive to do to have a successful release finally of those hostages . But not to encourage more taking of hostages .","<Claim> Tom , that 's one of the toughest problems that any chief executive will face </Claim> , because <Premise> you ca n't help but have sympathy for that family , and for those hostages in the cells . </Premise> But <Claim> the one thing we ought to know by now is that you ca n't go out and make secret deals with the Ayatollah </Claim> , <Claim> you ca n't trade arms for hostages . </Claim> <Premise> When you try to do that there is no question but what you just encourage more taking of hostages . </Premise> And <Claim> that 's been the result by this dumb idea that was cooked up in the White House basement . </Claim> And <Claim> I want to tell you that George Bush , attending seventeen of those meetings , and having no record of what he said </Claim> - <Claim> if Lloyd Bentsen was in those meetings , you would certainly hear from him and no one would be asking : Where is Lloyd ? </Claim> ( Shouts and applause ) Because <Premise> I would be saying : That 's a dumb idea </Premise> , and now let 's put an end to it. And <Claim> I would speak up on that type of thing . </Claim> So all you can do in that is to continue to push, use every bit of diplomatic pressure you can, what you can do in the way of economic pressure in addition to that. And <Claim> that 's what you would strive to do to have a successful release finally of those hostages . </Claim> But <Claim> not to encourage more taking of hostages . </Claim>","Tom, that 's one of the toughest problems that any chief executive will face, because you ca n't help but have sympathy for that family, and for those hostages in the cells. But the one thing we ought to know by now is that you ca n't go out and make secret deals with the Ayatollah, you ca n't trade arms for hostages. When you try to do that there is no question but what you just encourage more taking of hostages. And that 's been the result by this dumb idea that was cooked up in the White House basement. And I want to tell you that George Bush, attending seventeen of those meetings, and having no record of what he said - if Lloyd Bentsen was in those meetings, you would certainly hear from him and no one would be asking: Where is Lloyd? ( Shouts and applause ) Because I would be saying: That 's a dumb idea, and now let 's put an end to it. And I would speak up on that type of thing. So all you can do in that is to continue to push, use every bit of diplomatic pressure you can, what you can do in the way of economic pressure in addition to that. And that 's what you would strive to do to have a successful release finally of those hostages. But not to encourage more taking of hostages."
Would you believe the federal government still has some new rules and new regulations and new laws to pass in the environmental area or do you think --,Would you believe the federal government still has some new rules and new regulations and new laws to pass in the environmental area or do you think --,Would you believe the federal government still has some new rules and new regulations and new laws to pass in the environmental area or do you think --
"Well , look , I respect the fact that Joe Biden spent 47 years in public life . I respect your public service as well .","Well, look, I respect the fact that Joe Biden spent 47 years in public life. I respect your public service as well.","Well, look, I respect the fact that Joe Biden spent 47 years in public life. I respect your public service as well."
"I do n't have any criticism of Mr. Perot . I think what I 'd like to talk about a minute , since you 're asking the question , is the General Motors issue . I do n't think there 's any question that the automobile executives made some errors in the 1980s , but I also think we should look at how much productivity has increased lately , how much labor has done to increase productivity and how much management has done . And we 're still losing a lot of auto jobs , in my judgment , because we do n't have a national economic strategy that will build the industrial base of this country . Just today I met with the presidents and the vice presidents of the Willow Run union here , near here . They both said they were Vietnam veterans supporting me because I had an economic program to put them back to work . We need an investment incentive to modernize plant and equipment ; we 've got to control the health care costs for those people -- otherwise we ca n't keep the manufacturing jobs here ; and we need a tough trade policy that is fair , that insists on open markets in return for open markets . We ought to have a strategy that will build the economic and industrial base . So I think Mr. Perot was right in questioning the management practices . But they did n't have much of a partner in government here as compared with the policies the Germans and the Japanese followed , and I believe we can do better . That 's one of the things I want to change . I know that we can grow manufacturing jobs . We did it in my state , and we can do it nationally .","I do n't have any criticism of Mr. Perot. I think what I 'd like to talk about a minute, since you 're asking the question, is the General Motors issue. <Claim> I do n't think there 's any question that the automobile executives made some errors in the 1980s </Claim> , but <Claim> I also think we should look at how much productivity has increased lately </Claim> , <Claim> how much labor has done to increase productivity </Claim> and <Claim> how much management has done . </Claim> And <Claim> we 're still losing a lot of auto jobs , in my judgment , because we do n't have a national economic strategy that will build the industrial base of this country . </Claim> Just today I met with the presidents and the vice presidents of the Willow Run union here, near here. <Premise> They both said they were Vietnam veterans supporting me because I had an economic program to put them back to work . </Premise> <Claim> We need an investment incentive to modernize plant and equipment ; </Claim> <Claim> we 've got to control the health care costs for those people </Claim> -- <Claim> otherwise we ca n't keep the manufacturing jobs here ; </Claim> and <Claim> we need a tough trade policy that is fair , that insists on open markets in return for open markets . </Claim> <Claim> We ought to have a strategy that will build the economic and industrial base . </Claim> So <Claim> I think Mr. Perot was right in questioning the management practices . </Claim> But <Premise> they did n't have much of a partner in government here as compared with the policies the Germans and the Japanese followed </Premise> , and <Claim> I believe we can do better . </Claim> <Claim> That 's one of the things I want to change . </Claim> <Claim> I know that we can grow manufacturing jobs . </Claim> <Claim> We did it in my state , and we can do it nationally . </Claim>","<Claim> I do n't have any criticism of Mr. Perot . </Claim> I think what I 'd like to talk about a minute, since you 're asking the question, is the General Motors issue. <Claim> I do n't think there 's any question that the automobile executives made some errors in the 1980s </Claim> , but <Claim> I also think we should look at how much productivity has increased lately </Claim> , <Claim> how much labor has done to increase productivity </Claim> and <Claim> how much management has done . </Claim> And <Claim> we 're still losing a lot of auto jobs </Claim> , in my judgment, because <Claim> we do n't have a national economic strategy that will build the industrial base of this country . </Claim> Just today I met with the presidents and the vice presidents of the Willow Run union here, near here. They both said they were Vietnam veterans supporting me because I had an economic program to put them back to work. <Claim> We need an investment incentive to modernize plant and equipment ; </Claim> <Claim> we 've got to control the health care costs for those people </Claim> -- otherwise we ca n't keep the manufacturing jobs here; and <Claim> we need a tough trade policy that is fair , that insists on open markets in return for open markets . </Claim> <Claim> We ought to have a strategy that will build the economic and industrial base . </Claim> So <Claim> I think Mr. Perot was right in questioning the management practices . </Claim> But <Claim> they did n't have much of a partner in government here as compared with the policies the Germans and the Japanese followed </Claim> , and <Claim> I believe we can do better . </Claim> That 's one of the things I want to change. <Claim> I know that we can grow manufacturing jobs . </Claim> <Premise> We did it in my state </Premise> , and <Claim> we can do it nationally . </Claim>"
And that could be a federal law ?,And that could be a federal law?,And that could be a federal law?
"First of all , I love hearing from our young leaders , and when I hear her words , when I hear your words , Brecklynn , I know our future is bright , because it is that perspective on who we are and who we should be - that is a sign of leadership and is something we should all aspire to be . And that you know that brings me to Joe . Joe Biden - one of the reasons that Joe decided to run for president , is after Charlottesville , which we talked about earlier , it so troubled him and upset him , like it did all of us , that there was that kind of hate and division . What propelled Joe to run for president was to see that , over the course of the last four years , what Brecklynn described has been happening . Joe has a long - standing reputation of working across the aisle and working in a bipartisan way . And that 's what he 's going to do as President . Joe Biden has a history of lifting people up and fighting for their dignity . You mean you have to know Joe 's story to know that Joe has known pain , he has known suffering , and he has known love . And so , Brecklynn , when you think about the future , I do believe the future is bright . And it will be because of your leadership , and it will be , because we fight for each person 's voice through their vote . And we get engaged in this election , because you have the ability through your work , and through , eventually , your vote . To determine the future of our country , and what its leadership looks like .","First of all, I love hearing from our young leaders, and when I hear her words, when I hear your words, Brecklynn, I know our future is bright, because it is that perspective on who we are and who we should be - that is a sign of leadership and is something we should all aspire to be. And that you know that brings me to Joe. Joe Biden - one of the reasons that Joe decided to run for president, is after Charlottesville, which we talked about earlier, it so troubled him and upset him, like it did all of us, that there was that kind of hate and division. What propelled Joe to run for president was to see that, over the course of the last four years, what Brecklynn described has been happening. Joe has a long - standing reputation of working across the aisle and working in a bipartisan way. And <Claim> that 's what he 's going to do as President . </Claim> <Claim> Joe Biden has a history of lifting people up and fighting for their dignity . </Claim> You mean you have to know Joe 's story to know that Joe has known pain, he has known suffering, and he has known love. And so, Brecklynn, when you think about the future, I do believe the future is bright. And it will be because of your leadership, and it will be, because we fight for each person 's voice through their vote. And we get engaged in this election, because you have the ability through your work, and through, eventually, your vote. To determine the future of our country, and what its leadership looks like.","First of all, <Claim> I love hearing from our young leaders </Claim> , and <Premise> when I hear her words , when I hear your words , Brecklynn , I know our future is bright </Premise> , because <Premise> it is that perspective on who we are and who we should be - that is a sign of leadership and is something we should all aspire to be . </Premise> And that you know that brings me to Joe. <Premise> Joe Biden - one of the reasons that Joe decided to run for president , is after Charlottesville , which we talked about earlier , it so troubled him and upset him , like it did all of us , that there was that kind of hate and division . </Premise> <Premise> What propelled Joe to run for president was to see that , over the course of the last four years , what Brecklynn described has been happening . </Premise> <Premise> Joe has a long - standing reputation of working across the aisle and working in a bipartisan way . </Premise> And <Claim> that 's what he 's going to do as President . </Claim> <Premise> Joe Biden has a history of lifting people up and fighting for their dignity . </Premise> <Premise> You mean you have to know Joe 's story to know that Joe has known pain , he has known suffering , and he has known love . </Premise> And so, Brecklynn, when you think about the future, I do believe the future is bright. And it will be because of your leadership, and it will be, because <Premise> we fight for each person 's voice through their vote . </Premise> And <Premise> we get engaged in this election , because you have the ability through your work , and through , eventually , your vote . </Premise> <Claim> To determine the future of our country , and what its leadership looks like . </Claim>"
"Thank you , Vice President Pence -","Thank you, Vice President Pence -","Thank you, Vice President Pence -"
